timestamp,density,mass_flow,sensorId,sensor_fault_flags,temperature,volume_flow
2025-11-13 10:04:44.613,46.12548065185547,9.81978702545166,flowrate02,True,87.66706848144531,0.002287236275151372
2025-11-13 10:04:45.617,42.54920196533203,8.853595733642578,flowrate02,True,88.8411865234375,8.856996536254883
2025-11-13 10:04:46.619,47.56269073486328,10.70324420928955,flowrate02,True,86.67443084716797,0.27458229660987854
2025-11-13 10:04:47.624,42.306026458740234,5.255523204803467,flowrate02,True,100.68448638916016,5.5880208015441895
2025-11-13 10:04:48.625,44.40485382080078,1.8089836835861206,flowrate02,True,95.12561798095703,1.1865243911743164
2025-11-13 10:04:49.628,50.65090560913086,4.696577548980713,flowrate02,True,87.06891632080078,3.573530673980713
2025-11-13 10:04:50.629,45.55812454223633,6.65897798538208,flowrate02,True,89.6671371459961,8.773889541625977
2025-11-13 10:04:51.633,43.1573371887207,5.8640594482421875,flowrate02,True,80.32549285888672,5.032808303833008
2025-11-13 10:04:52.637,46.689491271972656,5.611971855163574,flowrate02,True,81.6002197265625,2.410109043121338
2025-11-13 10:04:53.639,49.267208099365234,10.55380630493164,flowrate02,True,89.59203338623047,9.372830390930176
2025-11-13 10:04:54.644,42.76406478881836,5.875421047210693,flowrate02,True,86.68560028076172,1.322217583656311
2025-11-13 10:04:55.647,40.8431396484375,7.687654495239258,flowrate02,True,81.11180114746094,1.4184725284576416
2025-11-13 10:04:56.652,50.59915542602539,2.0415515899658203,flowrate02,True,80.74002838134766,9.864604949951172
2025-11-13 10:04:57.652,46.72593688964844,0.41472524404525757,flowrate02,True,100.11509704589844,6.021387100219727
2025-11-13 10:04:58.657,44.66242980957031,7.445404052734375,flowrate02,True,85.26821899414062,9.40632152557373
2025-11-13 10:04:59.663,40.061012268066406,10.517749786376953,flowrate02,True,81.5962142944336,6.603976249694824
2025-11-13 10:05:00.669,47.17256546020508,0.8097531795501709,flowrate02,True,80.81617736816406,8.721858024597168
2025-11-13 10:05:01.670,45.879478454589844,5.52827262878418,flowrate02,True,94.97499084472656,0.8697016835212708
2025-11-13 10:05:02.672,44.92301559448242,4.590009689331055,flowrate02,True,87.89315032958984,9.84074878692627
2025-11-13 10:05:03.676,47.17239761352539,0.4184471070766449,flowrate02,True,95.5277099609375,3.1170077323913574
2025-11-13 10:05:04.682,42.143211364746094,7.161711692810059,flowrate02,True,92.18909454345703,10.408041954040527
2025-11-13 10:05:06.689,48.08968734741211,9.2119140625,flowrate02,False,46.02265930175781,9.480964660644531
2025-11-13 10:05:07.692,40.993995666503906,2.3117823600769043,flowrate02,False,40.49842834472656,7.136167049407959
2025-11-13 10:05:08.696,46.496646881103516,5.153390884399414,flowrate02,False,42.116065979003906,9.840808868408203
2025-11-13 10:05:09.702,46.158443450927734,4.398881912231445,flowrate02,False,46.00753402709961,4.387650012969971
2025-11-13 10:05:10.708,48.38924026489258,6.605090141296387,flowrate02,False,43.24554443359375,3.765185832977295
2025-11-13 10:05:11.714,41.73995590209961,6.360672473907471,flowrate02,False,43.33006286621094,4.329280853271484
2025-11-13 10:05:12.718,47.28379821777344,10.88892936706543,flowrate02,False,45.58014678955078,2.8299143314361572
2025-11-13 10:05:13.719,42.14336013793945,3.269853353500366,flowrate02,False,43.133445739746094,1.9565297365188599
2025-11-13 10:05:14.721,45.81011962890625,9.965617179870605,flowrate02,False,41.45393753051758,7.331964492797852
2025-11-13 10:05:15.724,40.668113708496094,6.071488380432129,flowrate02,False,45.45186996459961,4.05238151550293
2025-11-13 10:05:16.727,46.74126052856445,6.849457740783691,flowrate02,False,45.01526641845703,5.434093952178955
2025-11-13 10:05:17.729,41.81631088256836,4.965733051300049,flowrate02,False,46.8182373046875,3.8484764099121094
2025-11-13 10:05:18.733,45.19922637939453,8.667386054992676,flowrate02,False,42.72565460205078,0.17960122227668762
2025-11-13 10:05:19.737,40.40559005737305,4.760126113891602,flowrate02,False,48.866180419921875,2.5678560733795166
2025-11-13 10:05:20.739,47.295223236083984,9.941361427307129,flowrate02,False,47.04570007324219,7.764182090759277
2025-11-13 10:05:21.741,50.78205108642578,4.193915367126465,flowrate02,False,49.5614128112793,8.436986923217773
2025-11-13 10:05:22.747,49.29404067993164,6.840251922607422,flowrate02,False,43.73432159423828,1.4860647916793823
2025-11-13 10:05:23.753,46.1501579284668,0.41950270533561707,flowrate02,False,42.57608413696289,1.429544448852539
2025-11-13 10:05:24.758,46.7545166015625,4.095564842224121,flowrate02,False,47.55775833129883,5.861027240753174
2025-11-13 10:05:25.763,41.78934860229492,10.289970397949219,flowrate02,False,43.455570220947266,4.21049690246582
2025-11-13 10:05:26.764,42.9915771484375,0.004888616502285004,flowrate02,False,45.85606384277344,6.485579013824463
2025-11-13 10:05:27.765,50.7114143371582,8.846760749816895,flowrate02,False,48.14418029785156,8.48632526397705
2025-11-13 10:05:28.766,42.630157470703125,6.457650184631348,flowrate02,False,41.34757995605469,2.3595197200775146
2025-11-13 10:05:29.768,49.12798309326172,10.427946090698242,flowrate02,False,50.1343994140625,1.2357761859893799
2025-11-13 10:05:30.774,49.977333068847656,5.209770679473877,flowrate02,False,43.76559066772461,1.5382652282714844
2025-11-13 10:05:31.777,47.94427490234375,5.12515115737915,flowrate02,False,48.98391342163086,1.0953564643859863
2025-11-13 10:05:32.780,44.42631530761719,7.707065582275391,flowrate02,False,46.41654586791992,6.175761699676514
2025-11-13 10:05:33.785,40.37310791015625,4.906052589416504,flowrate02,False,46.205238342285156,6.504806995391846
2025-11-13 10:05:34.788,40.12451934814453,6.611706256866455,flowrate02,False,43.52566909790039,4.240495204925537
2025-11-13 10:05:35.794,40.67237091064453,3.5894951820373535,flowrate02,True,94.46125030517578,8.080134391784668
2025-11-13 10:05:36.797,41.293235778808594,4.6203436851501465,flowrate02,True,82.7491226196289,1.8218251466751099
